id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
du-115,,,5.309,5.309,round,0.102,0.102,Exhaust Air,,
du-116,,,5.232,5.055,round,0.102,0.102,Exhaust Air,,
du-117,,,4.978,4.978,round,0.102,0.102,Exhaust Air,,
du-118,,,5.055,5.182,round,0.102,0.102,Exhaust Air,,
du-119,,,5.258,5.258,round,0.102,0.102,Exhaust Air,,
du-120,,,5.213,5.15,round,0.102,0.102,Exhaust Air,,
du-121,,,5.105,5.105,round,0.102,0.102,Exhaust Air,,
du-122,,,5.105,5.105,round,0.102,0.102,Exhaust Air,,
du-123,,,5.209,5.19,round,0.102,0.102,Exhaust Air,,
du-124,,,4.978,4.978,round,0.102,0.102,Exhaust Air,,
du-125,,,4.978,4.978,round,0.102,0.102,Supply Air,,
du-126,,,5.055,5.232,round,0.102,0.102,Supply Air,,
du-127,,,5.309,5.309,round,0.102,0.102,Supply Air,,
du-128,,,5.309,5.309,round,0.102,0.102,Supply Air,,
du-129,,,5.309,5.309,round,0.102,0.102,Supply Air,,
du-130,,,5.232,5.055,round,0.102,0.102,Supply Air,,
du-131,,,4.978,4.978,round,0.102,0.102,Supply Air,,
du-132,,,5.055,5.182,round,0.102,0.102,Supply Air,,
du-133,,,5.258,5.258,round,0.102,0.102,Supply Air,,
du-134,,,5.213,5.15,round,0.102,0.102,Supply Air,,
du-135,,,5.105,5.105,round,0.102,0.102,Supply Air,,
du-136,,,2.616,4.966,rect,0.356,0.102,Return Air,,
du-137,,,5.363,5.363,round,0.203,0.203,Supply Air,,
du-138,,,4.988,4.988,rect,0.61,0.102,Supply Air,,
du-139,,,5.49,5.521,rect,0.61,0.102,Supply Air,,
du-140,,,5.486,5.521,rect,0.61,0.102,Supply Air,,
du-141,,,5.359,5.359,round,0.203,0.203,Supply Air,,
du-142,,,5.064,5.232,rect,0.61,0.102,Supply Air,,
du-143,,,5.064,5.236,rect,0.61,0.102,Supply Air,,
du-144,,,5.363,5.363,round,0.152,0.152,Supply Air,,
du-145,,,5.363,5.363,round,0.203,0.203,Supply Air,,
du-146,,,5.196,5.196,round,0.203,0.203,Supply Air,,
du-147,,,8.388,5.399,round,0.203,0.203,Supply Air,,
du-148,,,5.196,5.196,round,0.203,0.203,Supply Air,,
du-149,,,5.196,5.196,round,0.152,0.152,Supply Air,,
du-150,,,5.151,5.025,round,0.152,0.152,Supply Air,,
du-151,,,4.981,4.981,round,0.152,0.152,Supply Air,,
du-152,,,5.011,5.064,round,0.152,0.152,Supply Air,,
du-153,,,5.095,5.095,round,0.152,0.152,Supply Air,,
du-154,,,5.414,5.414,round,0.203,0.203,Return Air,,
du-155,,,5.414,5.414,round,0.102,0.102,Exhaust Air,,
du-156,,,5.414,5.414,round,0.203,0.203,Supply Air,,
du-157,,,5.414,5.414,round,0.203,0.203,Supply Air,,
du-158,,,5.347,5.033,round,0.152,0.152,Supply Air,,
du-159,,,4.988,4.988,round,0.152,0.152,Supply Air,,
du-160,,,5.414,5.414,round,0.102,0.102,Supply Air,,
du-161,,,5.414,5.414,round,0.102,0.102,Supply Air,,
du-162,,,5.261,5.055,round,0.102,0.102,Supply Air,,
du-163,,,4.902,4.902,round,0.102,0.102,Exhaust Air,,
du-164,,,4.954,5.341,round,0.102,0.102,Exhaust Air,,
du-165,,,5.414,5.414,round,0.102,0.102,Exhaust Air,,
du-166,,,4.902,4.902,round,0.102,0.102,Exhaust Air,,
du-167,,,4.902,4.902,round,0.203,0.203,Supply Air,,
du-168,,,4.902,4.902,round,0.203,0.203,Return Air,,
du-169,,,4.75,4.194,round,0.203,0.203,Supply Air,,
du-170,,,3.978,3.639,round,0.203,0.203,Supply Air,,
du-171,,,3.55,3.55,round,0.203,0.203,Supply Air,,
du-172,,,3.55,3.55,round,0.203,0.203,Supply Air,,
du-173,,,3.55,3.55,round,0.203,0.203,Supply Air,,
du-174,,,3.55,3.55,round,0.203,0.203,Supply Air,,
du-175,,,4.902,4.902,round,0.102,0.102,Exhaust Air,,
du-176,,,4.902,4.902,round,0.102,0.102,Supply Air,,
du-177,,,4.902,4.902,round,0.102,0.102,Supply Air,,
du-178,,,4.826,4.826,round,0.203,0.203,Return Air,,
du-179,,,4.826,4.826,round,0.102,0.102,Exhaust Air,,
du-180,,,4.826,4.826,round,0.102,0.102,Supply Air,,
du-181,,,4.928,5.131,round,0.102,0.102,Exhaust Air,,
du-182,,,5.232,5.232,round,0.102,0.102,Exhaust Air,,
du-183,,,4.928,5.131,round,0.102,0.102,Supply Air,,
du-184,,,4.826,4.826,round,0.102,0.102,Supply Air,,
du-185,,,4.826,4.826,round,0.102,0.102,Exhaust Air,,
du-186,,,4.826,4.826,round,0.102,0.102,Supply Air,,
du-187,,,4.826,4.826,round,0.203,0.203,Return Air,,
du-188,,,4.826,4.826,round,0.203,0.203,Supply Air,,
du-189,,,4.826,4.826,round,0.203,0.203,Supply Air,,
du-190,,,4.792,4.792,round,0.203,0.203,Supply Air,,
du-191,,,4.702,4.297,round,0.203,0.203,Supply Air,,
du-192,,,4.081,1.918,round,0.203,0.203,Supply Air,,
du-193,,,4.792,4.792,round,0.203,0.203,Supply Air,,
du-194,,,1.918,4.081,round,0.203,0.203,Supply Air,,
du-195,,,4.297,4.702,round,0.203,0.203,Supply Air,,
du-196,,,4.792,4.792,round,0.203,0.203,Return Air,,
du-197,,,4.792,4.792,round,0.203,0.203,Return Air,,
du-198,,,4.792,4.792,round,0.203,0.203,Return Air,,
du-199,,,4.792,4.792,round,0.203,0.203,Return Air,,
du-200,,,4.792,4.792,round,0.203,0.203,Return Air,,
du-201,,,4.382,4.382,round,0.203,0.203,Return Air,,
du-202,,,4.576,4.471,round,0.203,0.203,Return Air,,
du-203,,,4.382,4.382,round,0.203,0.203,Return Air,,
du-204,,,4.382,4.382,round,0.203,0.203,Return Air,,
du-205,,,4.792,4.791,round,0.102,0.102,Exhaust Air,,
du-206,,,5.007,5.076,round,0.102,0.102,Exhaust Air,,
du-207,,,5.27,5.27,round,0.102,0.102,Exhaust Air,,
du-208,,,5.271,5.271,round,0.102,0.102,Exhaust Air,,
du-209,,,5.271,5.27,round,0.102,0.102,Exhaust Air,,
du-210,,,5.27,5.27,round,0.102,0.102,Exhaust Air,,
du-211,,,4.836,4.899,round,0.102,0.102,Exhaust Air,,
du-212,,,4.792,4.791,round,0.102,0.102,Supply Air,,
du-213,,,5.27,5.27,round,0.102,0.102,Supply Air,,
du-214,,,5.172,5.241,round,0.102,0.102,Supply Air,,
du-215,,,4.95,4.836,round,0.102,0.102,Supply Air,,
du-216,,,5.058,5.1,round,0.102,0.102,Supply Air,,
du-217,,,5.27,5.27,round,0.102,0.102,Supply Air,,
du-218,,,5.241,5.148,round,0.102,0.102,Exhaust Air,,
du-219,,,4.792,4.791,round,0.102,0.102,Exhaust Air,,
du-220,,,5.271,5.27,round,0.102,0.102,Exhaust Air,,
du-221,,,4.792,4.791,round,0.102,0.102,Supply Air,,
du-222,,,4.836,4.899,round,0.102,0.102,Exhaust Air,,
du-223,,,5.007,5.08,round,0.102,0.102,Exhaust Air,,
du-224,,,5.241,5.151,round,0.102,0.102,Exhaust Air,,
du-225,,,5.265,5.265,round,0.102,0.102,Exhaust Air,,
du-226,,,5.007,5.059,round,0.102,0.102,Supply Air,,
du-227,,,5.166,5.226,round,0.102,0.102,Supply Air,,
du-228,,,5.271,5.27,round,0.102,0.102,Supply Air,,
du-229,,,4.836,4.899,round,0.102,0.102,Supply Air,,
du-230,,,5.27,5.27,round,0.102,0.102,Supply Air,,
du-231,,,4.953,4.953,round,0.203,0.203,Return Air,,
du-232,,,4.953,4.953,round,0.203,0.203,Return Air,,
du-233,,,4.953,4.953,round,0.203,0.203,Supply Air,,
du-234,,,4.953,4.953,round,0.102,0.102,Exhaust Air,,
du-235,,,4.953,4.953,round,0.102,0.102,Exhaust Air,,
du-236,,,4.953,4.953,round,0.102,0.102,Exhaust Air,,
du-237,,,4.953,4.953,round,0.102,0.102,Exhaust Air,,
du-238,,,4.953,4.953,round,0.102,0.102,Supply Air,,
du-239,,,4.928,4.928,round,0.102,0.102,Exhaust Air,,
du-240,,,4.928,4.928,round,0.102,0.102,Exhaust Air,,
du-241,,,4.623,1.6,round,0.203,0.203,Supply Air,,
du-242,,,4.928,4.928,round,0.203,0.203,Supply Air,,
du-243,,,4.928,4.928,round,0.203,0.203,Supply Air,,
du-244,,,4.928,4.928,round,0.203,0.203,Return Air,,
du-245,,,4.928,4.928,round,0.203,0.203,Return Air,,
du-246,,,4.928,4.928,round,0.102,0.102,Exhaust Air,,
du-247,,,4.928,4.928,round,0.102,0.102,Supply Air,,
du-248,,,4.928,4.928,round,0.102,0.102,Exhaust Air,,
du-249,,,4.928,4.928,round,0.102,0.102,Supply Air,,
du-250,,,4.623,1.6,round,0.203,0.203,Return Air,,
du-251,,,8.738,2.464,round,0.203,0.203,Supply Air,,
du-252,,,2.464,8.738,round,0.203,0.203,Return Air,,
du-253,,,5.232,5.232,round,0.102,0.102,Supply Air,,
du-254,,,4.902,4.902,round,0.102,0.102,Exhaust Air,,
du-255,,,4.902,4.902,round,0.102,0.102,Supply Air,,
du-256,,,4.902,4.902,round,0.102,0.102,Supply Air,,
du-257,,,4.902,4.902,round,0.102,0.102,Supply Air,,
du-258,,,4.953,4.953,round,0.102,0.102,Supply Air,,
du-259,,,5.105,5.105,round,0.102,0.102,Supply Air,,
du-260,,,5.125,5.16,round,0.102,0.102,Supply Air,,
du-261,,,5.414,5.414,round,0.203,0.203,Supply Air,,
du-262,,,5.414,5.414,round,0.203,0.203,Supply Air,,
du-263,,,4.902,4.902,round,0.203,0.203,Supply Air,,
du-1070,,,5.004,5.004,round,0.102,0.102,Exhaust Air,,
du-1071,,,4.445,4.972,round,0.102,0.102,Exhaust Air,,
du-1072,,,5.124,5.124,round,0.102,0.102,Exhaust Air,,
du-1073,,,5.309,5.309,round,0.102,0.102,Exhaust Air,,
du-1074,,,5.01,5.01,round,0.102,0.102,Exhaust Air,,
du-1075,,,5.048,5.264,round,0.102,0.102,Exhaust Air,,
du-1076,,,5.124,5.124,round,0.102,0.102,Exhaust Air,,
du-1077,,,5.104,5.031,round,0.102,0.102,Exhaust Air,,
du-1078,,,5.264,5.055,round,0.102,0.102,Exhaust Air,,
du-1079,,,5.004,5.004,round,0.102,0.102,Exhaust Air,,
du-1080,,,5.004,5.004,round,0.102,0.102,Exhaust Air,,
du-1081,,,4.445,5.055,round,0.102,0.102,Exhaust Air,,
du-1082,,,4.445,4.861,round,0.102,0.102,Exhaust Air,,
du-1083,,,5.013,5.013,round,0.102,0.102,Exhaust Air,,
du-1084,,,5.013,5.013,round,0.102,0.102,Exhaust Air,,
du-1085,,,5.013,5.013,round,0.102,0.102,Exhaust Air,,
du-1086,,,5.944,5.944,round,0.102,0.102,Exhaust Air,,
du-1087,,,5.944,5.944,round,0.102,0.102,Exhaust Air,,
du-1088,,,5.013,5.013,round,0.102,0.102,Exhaust Air,,
du-1089,,,5.166,5.791,round,0.102,0.102,Exhaust Air,,
du-1090,,,5.944,5.944,round,0.102,0.102,Exhaust Air,,
du-1091,,,5.944,5.944,round,0.102,0.102,Exhaust Air,,
du-1092,,,5.944,5.944,round,0.102,0.102,Exhaust Air,,
du-1093,,,5.207,5.207,round,0.102,0.102,Exhaust Air,,
du-1094,,,5.207,5.207,round,0.102,0.102,Exhaust Air,,
du-1095,,,5.207,5.207,round,0.102,0.102,Exhaust Air,,
du-1096,,,5.162,5.056,round,0.102,0.102,Exhaust Air,,
du-1097,,,5.012,5.012,round,0.102,0.102,Exhaust Air,,
du-1098,,,5.056,5.162,round,0.102,0.102,Exhaust Air,,
du-1099,,,5.207,5.207,round,0.102,0.102,Exhaust Air,,
du-1100,,,5.162,4.947,round,0.102,0.102,Exhaust Air,,
du-1101,,,4.902,4.902,round,0.102,0.102,Exhaust Air,,
du-1102,,,4.445,5.347,round,0.102,0.102,Exhaust Air,,
du-1103,,,5.499,5.499,round,0.102,0.102,Exhaust Air,,
du-1104,,,5.499,5.499,round,0.102,0.102,Exhaust Air,,
du-1105,,,5.004,5.004,round,0.102,0.102,Exhaust Air,,
du-1106,,,5.423,5.025,round,0.102,0.102,Exhaust Air,,
du-1107,,,4.949,4.949,round,0.102,0.102,Exhaust Air,,
du-1108,,,5.499,5.499,round,0.102,0.102,Exhaust Air,,
du-1109,,,5.423,5.08,round,0.102,0.102,Exhaust Air,,
du-1110,,,5.423,5.025,round,0.102,0.102,Exhaust Air,,
du-1111,,,2.756,2.756,round,0.102,0.102,Exhaust Air,,
du-1112,,,2.756,2.756,round,0.102,0.102,Exhaust Air,,
du-1113,,,2.743,2.743,round,0.102,0.102,Exhaust Air,,
