id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
pi-1909,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-1910,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-1911,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-1912,,,10.998,10.885,round,0.013,0.013,Domestic Cold Water,,
pi-1913,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-1914,,,10.998,10.885,round,0.013,0.013,Domestic Hot Water,,
pi-1915,,,10.871,10.871,round,0.013,0.013,Domestic Cold Water,,
pi-1916,,,10.276,10.349,round,0.013,0.013,Domestic Hot Water,,
pi-1917,,,10.857,10.722,round,0.013,0.013,Domestic Cold Water,,
pi-1918,,,10.363,10.363,round,0.013,0.013,Domestic Hot Water,,
pi-1919,,,12.344,12.344,round,0.013,0.013,Domestic Hot Water,,
pi-1920,,,10.377,12.33,round,0.013,0.013,Domestic Hot Water,,
pi-1921,,,12.344,12.344,round,0.013,0.013,Domestic Hot Water,,
pi-1922,,,12.344,12.344,round,0.013,0.013,Domestic Hot Water,,
pi-1923,,,10.333,12.33,round,0.013,0.013,Domestic Hot Water,,
pi-1924,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-1925,,,10.211,10.211,round,0.013,0.013,Domestic Cold Water,,
pi-1926,,,10.247,10.225,round,0.013,0.013,Domestic Cold Water,,
pi-1927,,,10.211,10.211,round,0.013,0.013,Domestic Cold Water,,
pi-1928,,,10.008,10.008,round,0.013,0.013,Domestic Cold Water,,
pi-1929,,,10.19,10.022,round,0.013,0.013,Domestic Cold Water,,
pi-1930,,,10.211,10.211,round,0.013,0.013,Domestic Cold Water,,
pi-1931,,,10.312,10.312,round,0.013,0.013,Domestic Hot Water,,
pi-1932,,,10.312,10.312,round,0.013,0.013,Domestic Hot Water,,
pi-1933,,,10.312,10.312,round,0.013,0.013,Domestic Hot Water,,
pi-1934,,,10.276,10.292,round,0.013,0.013,Domestic Hot Water,,
pi-1935,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-1936,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-1937,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-1938,,,10.719,10.719,round,0.013,0.013,Domestic Cold Water,,
pi-1939,,,10.312,10.312,round,0.013,0.013,Domestic Hot Water,,
pi-1940,,,10.333,10.705,round,0.013,0.013,Domestic Hot Water,,
pi-1941,,,10.719,10.719,round,0.013,0.013,Domestic Hot Water,,
pi-1942,,,10.312,10.312,round,0.013,0.013,Domestic Hot Water,,
pi-1943,,,10.304,10.705,round,0.013,0.013,Domestic Cold Water,,
pi-1944,,,10.276,10.294,round,0.013,0.013,Domestic Cold Water,,
pi-1945,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-1946,,,10.477,10.447,round,0.025,0.025,Domestic Cold Water,,
pi-1947,,,10.719,10.719,round,0.013,0.013,Domestic Hot Water,,
pi-1948,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-1949,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-1950,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-1951,,,10.998,10.885,round,0.013,0.013,Domestic Hot Water,,
pi-1952,,,10.871,10.871,round,0.013,0.013,Domestic Hot Water,,
pi-1953,,,9.144,9.144,round,0.102,0.102,Sanitary,,
pi-1954,,,9.144,9.144,round,0.102,0.102,Sanitary,,
pi-1955,,,9.177,9.949,round,0.051,0.051,Sanitary,,
pi-1956,,,9.982,9.982,round,0.051,0.051,Sanitary,,
pi-1957,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-1958,,,9.974,9.533,round,0.051,0.051,Sanitary,,
pi-1959,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-1960,,,9.478,9.974,round,0.051,0.051,Sanitary,,
pi-1961,,,9.144,9.144,round,0.051,0.051,Sanitary,,
pi-1962,,,9.144,9.144,round,0.051,0.051,Sanitary,,
pi-1963,,,9.144,9.144,round,0.102,0.102,Sanitary,,
pi-1964,,,8.841,9.388,round,0.051,0.051,Sanitary,,
pi-1965,,,9.5,9.5,round,0.051,0.051,Sanitary,,
pi-1966,,,9.5,9.5,round,0.051,0.051,Sanitary,,
pi-1967,,,9.425,9.4,round,0.051,0.051,Sanitary,,
pi-1968,,,9.398,9.398,round,0.051,0.051,Sanitary,,
pi-1969,,,9.498,9.452,round,0.051,0.051,Sanitary,,
pi-1970,,,10.857,10.282,round,0.013,0.013,Domestic Hot Water,,
pi-1971,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-1972,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-1973,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-1974,,,10.276,10.425,round,0.013,0.013,Domestic Hot Water,,
pi-1975,,,10.439,10.439,round,0.013,0.013,Domestic Hot Water,,
pi-1976,,,10.604,10.454,round,0.013,0.013,Domestic Hot Water,,
pi-1977,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-1978,,,10.276,12.483,round,0.013,0.013,Domestic Hot Water,,
pi-1979,,,12.497,12.497,round,0.013,0.013,Domestic Hot Water,,
pi-1980,,,10.276,12.476,round,0.013,0.013,Domestic Hot Water,,
pi-1981,,,10.276,12.533,round,0.013,0.013,Domestic Cold Water,,
pi-1982,,,10.733,12.483,round,0.013,0.013,Domestic Hot Water,,
pi-1983,,,12.497,12.497,round,0.013,0.013,Domestic Hot Water,,
pi-1984,,,12.497,12.497,round,0.013,0.013,Domestic Hot Water,,
pi-1985,,,13.17,13.17,round,0.013,0.013,Domestic Cold Water,,
pi-1986,,,10.581,10.998,round,0.013,0.013,Domestic Cold Water,,
pi-1987,,,10.566,10.566,round,0.013,0.013,Domestic Cold Water,,
pi-1988,,,10.566,10.566,round,0.025,0.025,Domestic Cold Water,,
pi-1989,,,10.641,10.587,round,0.025,0.025,Domestic Cold Water,,
pi-1990,,,10.911,10.998,round,0.013,0.013,Domestic Hot Water,,
pi-1991,,,10.897,10.897,round,0.013,0.013,Domestic Hot Water,,
pi-1992,,,13.121,10.911,round,0.013,0.013,Domestic Hot Water,,
pi-1993,,,13.136,13.136,round,0.013,0.013,Domestic Hot Water,,
pi-1994,,,10.897,10.897,round,0.013,0.013,Domestic Hot Water,,
pi-1995,,,13.136,13.136,round,0.013,0.013,Domestic Hot Water,,
pi-1996,,,13.156,10.282,round,0.013,0.013,Domestic Cold Water,,
pi-1997,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-1998,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-1999,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-2000,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-2001,,,13.121,10.276,round,0.013,0.013,Domestic Hot Water,,
pi-2002,,,10.022,10.241,round,0.013,0.013,Domestic Cold Water,,
pi-2003,,,10.008,10.008,round,0.013,0.013,Domestic Cold Water,,
pi-2004,,,10.008,10.008,round,0.013,0.013,Domestic Cold Water,,
pi-2005,,,9.373,9.373,round,0.102,0.102,Sanitary,,
pi-2006,,,9.506,9.431,round,0.102,0.102,Sanitary,,
pi-2007,,,10.073,13.141,round,0.102,0.102,Sanitary,,
pi-2008,,,13.284,13.284,round,0.102,0.102,Sanitary,,
pi-2009,,,14.108,13.386,round,0.102,0.102,Sanitary,,
pi-2010,,,15.099,17.077,round,0.051,0.051,Sanitary,,
pi-2011,,,17.174,17.525,round,0.051,0.051,Sanitary,,
pi-2012,,,17.622,19.546,round,0.051,0.051,Sanitary,,
pi-2013,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2014,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2015,,,9.438,9.943,round,0.102,0.102,Sanitary,,
pi-2016,,,6.009,9.308,round,0.102,0.102,Sanitary,,
pi-2017,,,4.912,-1.184,round,0.102,0.102,Sanitary,,
pi-2018,,,5.156,5.879,round,0.102,0.102,Sanitary,,
pi-2019,,,-1.355,-1.393,round,0.102,0.102,Sanitary,,
pi-2020,,,-1.564,-2.229,round,0.102,0.102,Sanitary,,
pi-2021,,,-2.604,-2.67,round,0.102,0.102,Sanitary,,
pi-2022,,,-2.966,-2.816,round,0.102,0.102,Sanitary,,
pi-2023,,,-4.125,-4.13,round,0.254,0.254,Sanitary,,
pi-2024,,,-3.84,-3.918,round,0.254,0.254,Sanitary,,
pi-2025,,,-3.422,-3.418,round,0.203,0.203,Sanitary,,
pi-2026,,,-3.517,-3.635,round,0.203,0.203,Sanitary,,
pi-2027,,,-2.591,-2.598,round,0.102,0.102,Sanitary,,
pi-2028,,,-3.931,-3.946,round,0.254,0.254,Sanitary,,
pi-2029,,,-3.995,-3.959,round,0.254,0.254,Sanitary,,
pi-2030,,,9.195,9.195,round,0.102,0.102,Sanitary,,
pi-2031,,,5.223,8.606,round,0.102,0.102,Sanitary,,
pi-2032,,,9.246,12.67,round,0.102,0.102,Sanitary,,
pi-2033,,,9.195,9.195,round,0.102,0.102,Sanitary,,
pi-2034,,,9.273,9.649,round,0.051,0.051,Sanitary,,
pi-2035,,,9.195,9.195,round,0.051,0.051,Sanitary,,
pi-2036,,,9.042,9.042,round,0.051,0.051,Sanitary,,
pi-2037,,,9.93,9.12,round,0.051,0.051,Sanitary,,
pi-2038,,,9.042,9.042,round,0.051,0.051,Sanitary,,
pi-2039,,,9.12,9.93,round,0.051,0.051,Sanitary,,
pi-2040,,,9.042,9.042,round,0.051,0.051,Sanitary,,
pi-2041,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2042,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2043,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2044,,,9.195,9.195,round,0.051,0.051,Sanitary,,
pi-2045,,,9.071,9.166,round,0.051,0.051,Sanitary,,
pi-2046,,,9.601,9.72,round,0.102,0.102,Sanitary,,
pi-2047,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2048,,,9.642,9.72,round,0.102,0.102,Sanitary,,
pi-2049,,,9.242,9.357,round,0.102,0.102,Sanitary,,
pi-2050,,,9.398,9.398,round,0.051,0.051,Sanitary,,
pi-2051,,,9.93,9.476,round,0.051,0.051,Sanitary,,
pi-2052,,,9.398,9.398,round,0.051,0.051,Sanitary,,
pi-2053,,,9.93,9.476,round,0.051,0.051,Sanitary,,
pi-2054,,,9.398,9.398,round,0.051,0.051,Sanitary,,
pi-2055,,,9.93,9.476,round,0.051,0.051,Sanitary,,
pi-2056,,,9.398,9.398,round,0.051,0.051,Sanitary,,
pi-2057,,,9.398,9.398,round,0.051,0.051,Sanitary,,
pi-2058,,,9.72,9.642,round,0.102,0.102,Sanitary,,
pi-2059,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2060,,,9.642,9.72,round,0.102,0.102,Sanitary,,
pi-2061,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2062,,,9.195,9.195,round,0.051,0.051,Sanitary,,
pi-2063,,,9.93,9.273,round,0.051,0.051,Sanitary,,
pi-2064,,,9.93,9.273,round,0.051,0.051,Sanitary,,
pi-2065,,,9.195,9.195,round,0.051,0.051,Sanitary,,
pi-2066,,,9.195,9.195,round,0.051,0.051,Sanitary,,
pi-2067,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2068,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2069,,,9.146,9.398,round,0.102,0.102,Sanitary,,
pi-2070,,,9.72,9.642,round,0.102,0.102,Sanitary,,
pi-2071,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2072,,,9.601,9.72,round,0.102,0.102,Sanitary,,
pi-2073,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2074,,,8.965,9.357,round,0.102,0.102,Sanitary,,
pi-2075,,,8.819,8.808,round,0.102,0.102,Sanitary,,
pi-2076,,,8.804,8.796,round,0.102,0.102,Sanitary,,
pi-2077,,,-3.717,-3.824,round,0.203,0.203,Sanitary,,
pi-2078,,,9.72,9.642,round,0.102,0.102,Sanitary,,
pi-2079,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2080,,,9.642,9.72,round,0.102,0.102,Sanitary,,
pi-2081,,,9.72,9.642,round,0.102,0.102,Sanitary,,
pi-2082,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2083,,,9.642,9.72,round,0.102,0.102,Sanitary,,
pi-2084,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2085,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2086,,,9.5,9.5,round,0.051,0.051,Sanitary,,
pi-2087,,,9.93,9.577,round,0.051,0.051,Sanitary,,
pi-2088,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2089,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2090,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2091,,,9.93,9.337,round,0.051,0.051,Sanitary,,
pi-2092,,,9.258,9.244,round,0.051,0.051,Sanitary,,
pi-2093,,,9.241,9.213,round,0.051,0.051,Sanitary,,
pi-2094,,,9.93,9.29,round,0.051,0.051,Sanitary,,
pi-2095,,,9.93,9.273,round,0.051,0.051,Sanitary,,
pi-2096,,,9.265,9.25,round,0.051,0.051,Sanitary,,
pi-2097,,,9.248,9.233,round,0.051,0.051,Sanitary,,
pi-2098,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2099,,,9.93,9.386,round,0.051,0.051,Sanitary,,
pi-2100,,,9.307,9.305,round,0.051,0.051,Sanitary,,
pi-2101,,,9.303,9.288,round,0.051,0.051,Sanitary,,
pi-2102,,,9.286,9.268,round,0.051,0.051,Sanitary,,
pi-2103,,,9.93,9.345,round,0.051,0.051,Sanitary,,
pi-2104,,,9.93,9.327,round,0.051,0.051,Sanitary,,
pi-2105,,,9.22,9.235,round,0.051,0.051,Sanitary,,
pi-2106,,,9.195,9.218,round,0.051,0.051,Sanitary,,
pi-2107,,,9.93,9.315,round,0.051,0.051,Sanitary,,
pi-2108,,,9.93,9.297,round,0.051,0.051,Sanitary,,
pi-2109,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2110,,,9.93,9.357,round,0.051,0.051,Sanitary,,
pi-2111,,,9.278,9.276,round,0.051,0.051,Sanitary,,
pi-2112,,,9.274,9.259,round,0.051,0.051,Sanitary,,
pi-2113,,,9.257,9.238,round,0.051,0.051,Sanitary,,
pi-2114,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2115,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2116,,,-4.06,-4.113,round,0.254,0.254,Sanitary,,
pi-2117,,,-4.678,-5.068,round,0.254,0.254,Sanitary,,
pi-2118,,,-4.162,-4.162,round,0.254,0.254,Sanitary,,
pi-2119,,,-4.169,-4.174,round,0.254,0.254,Sanitary,,
pi-2120,,,-4.151,-4.157,round,0.254,0.254,Sanitary,,
pi-2121,,,9.72,9.636,round,0.102,0.102,Sanitary,,
pi-2122,,,-2.398,-2.375,round,0.102,0.102,Sanitary,,
pi-2123,,,13.694,13.626,round,0.051,0.051,Sanitary,,
pi-2124,,,13.592,13.592,round,0.051,0.051,Sanitary,,
pi-2125,,,-2.526,-2.403,round,0.102,0.102,Sanitary,,
pi-2126,,,-2.586,-2.532,round,0.102,0.102,Sanitary,,
pi-2127,,,-3.507,-3.432,round,0.203,0.203,Sanitary,,
pi-2128,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2129,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2130,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2131,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2132,,,9.5,9.5,round,0.102,0.102,Sanitary,,
pi-2133,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2134,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2135,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2136,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2137,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2138,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2139,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2140,,,-4.048,-4.007,round,0.254,0.254,Sanitary,,
pi-2141,,,8.859,9.001,round,0.102,0.102,Sanitary,,
pi-2142,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2143,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-2144,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-2145,,,10.719,10.719,round,0.013,0.013,Domestic Cold Water,,
pi-2146,,,10.719,10.719,round,0.013,0.013,Domestic Hot Water,,
pi-2147,,,10.211,10.211,round,0.013,0.013,Domestic Hot Water,,
pi-2148,,,10.247,10.225,round,0.013,0.013,Domestic Hot Water,,
pi-2149,,,10.211,10.211,round,0.013,0.013,Domestic Hot Water,,
pi-2150,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-2151,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-2152,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-2153,,,9.728,9.728,round,0.013,0.013,Domestic Hot Water,,
pi-2154,,,9.714,9.255,round,0.013,0.013,Domestic Hot Water,,
pi-2155,,,9.24,9.24,round,0.013,0.013,Domestic Hot Water,,
pi-2156,,,9.255,10.197,round,0.013,0.013,Domestic Hot Water,,
pi-2157,,,10.705,10.682,round,0.013,0.013,Domestic Hot Water,,
pi-2158,,,10.719,10.719,round,0.013,0.013,Domestic Cold Water,,
pi-2159,,,10.276,10.705,round,0.013,0.013,Domestic Cold Water,,
pi-2160,,,10.282,10.63,round,0.013,0.013,Domestic Hot Water,,
pi-2161,,,9.742,10.241,round,0.013,0.013,Domestic Hot Water,,
pi-2162,,,10.298,10.276,round,0.013,0.013,Domestic Hot Water,,
pi-2163,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-2164,,,10.298,10.276,round,0.013,0.013,Domestic Hot Water,,
pi-2165,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-2166,,,10.312,10.312,round,0.013,0.013,Domestic Hot Water,,
pi-2167,,,10.312,10.312,round,0.013,0.013,Domestic Hot Water,,
pi-2168,,,10.998,10.225,round,0.013,0.013,Domestic Hot Water,,
pi-2169,,,10.211,10.211,round,0.013,0.013,Domestic Hot Water,,
pi-2170,,,10.211,10.211,round,0.013,0.013,Domestic Hot Water,,
pi-2171,,,13.284,13.284,round,0.025,0.025,Domestic Cold Water,,
pi-2172,,,13.284,13.284,round,0.025,0.025,Domestic Cold Water,,
pi-2173,,,13.264,-1.859,round,0.025,0.025,Domestic Cold Water,,
pi-2174,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-2175,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-2176,,,-1.88,-1.88,round,0.025,0.025,Domestic Cold Water,,
pi-2177,,,13.284,13.284,round,0.025,0.025,Domestic Cold Water,,
pi-2178,,,10.719,10.719,round,0.013,0.013,Domestic Cold Water,,
pi-2179,,,10.733,12.533,round,0.013,0.013,Domestic Cold Water,,
pi-2180,,,12.548,12.548,round,0.013,0.013,Domestic Cold Water,,
pi-2181,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-2182,,,10.998,10.885,round,0.013,0.013,Domestic Cold Water,,
pi-2183,,,10.871,10.871,round,0.013,0.013,Domestic Cold Water,,
pi-2184,,,10.604,10.377,round,0.013,0.013,Domestic Cold Water,,
pi-2185,,,10.363,10.363,round,0.013,0.013,Domestic Cold Water,,
pi-2186,,,10.363,10.363,round,0.013,0.013,Domestic Cold Water,,
pi-2187,,,10.363,10.363,round,0.013,0.013,Domestic Cold Water,,
pi-2188,,,10.008,10.008,round,0.013,0.013,Domestic Cold Water,,
pi-2189,,,10.022,12.533,round,0.013,0.013,Domestic Cold Water,,
pi-2190,,,12.548,12.548,round,0.013,0.013,Domestic Cold Water,,
pi-2191,,,12.548,12.548,round,0.013,0.013,Domestic Cold Water,,
pi-2192,,,10.63,9.742,round,0.013,0.013,Domestic Cold Water,,
pi-2193,,,9.728,9.728,round,0.013,0.013,Domestic Cold Water,,
pi-2194,,,9.714,9.255,round,0.013,0.013,Domestic Cold Water,,
pi-2195,,,9.24,9.24,round,0.013,0.013,Domestic Cold Water,,
pi-2196,,,9.255,10.241,round,0.013,0.013,Domestic Cold Water,,
pi-2197,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-2198,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-2199,,,10.998,10.276,round,0.013,0.013,Domestic Cold Water,,
pi-2200,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-2201,,,10.655,10.678,round,0.025,0.025,Domestic Cold Water,,
pi-2202,,,10.477,10.462,round,0.025,0.025,Domestic Cold Water,,
pi-2203,,,10.442,10.442,round,0.025,0.025,Domestic Cold Water,,
pi-2204,,,10.421,10.397,round,0.025,0.025,Domestic Cold Water,,
pi-2205,,,10.376,10.376,round,0.025,0.025,Domestic Cold Water,,
pi-2206,,,10.362,10.282,round,0.013,0.013,Domestic Cold Water,,
pi-2207,,,10.008,10.008,round,0.051,0.051,Sanitary,,
pi-2208,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-2209,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-2210,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-2211,,,10.16,10.16,round,0.013,0.013,Domestic Hot Water,,
pi-2212,,,10.312,10.312,round,0.013,0.013,Domestic Cold Water,,
pi-2213,,,10.312,10.312,round,0.013,0.013,Domestic Cold Water,,
pi-2214,,,10.312,10.312,round,0.013,0.013,Domestic Cold Water,,
pi-2215,,,10.312,10.312,round,0.013,0.013,Domestic Cold Water,,
pi-2216,,,10.292,10.276,round,0.013,0.013,Domestic Cold Water,,
pi-2217,,,10.312,10.312,round,0.013,0.013,Domestic Cold Water,,
pi-2218,,,10.312,10.312,round,0.013,0.013,Domestic Cold Water,,
pi-2219,,,10.298,10.225,round,0.013,0.013,Domestic Cold Water,,
pi-2220,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-2221,,,10.231,10.247,round,0.013,0.013,Domestic Cold Water,,
pi-2222,,,10.211,10.211,round,0.013,0.013,Domestic Cold Water,,
pi-2223,,,10.262,10.262,round,0.013,0.013,Domestic Cold Water,,
pi-2224,,,10.231,10.247,round,0.013,0.013,Domestic Cold Water,,
pi-2225,,,10.211,10.211,round,0.013,0.013,Domestic Cold Water,,
pi-2226,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-2227,,,10.174,10.247,round,0.013,0.013,Domestic Hot Water,,
pi-2228,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-2229,,,10.181,10.247,round,0.013,0.013,Domestic Hot Water,,
pi-2230,,,10.16,10.16,round,0.013,0.013,Domestic Hot Water,,
pi-2231,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-2232,,,10.181,10.247,round,0.013,0.013,Domestic Hot Water,,
pi-2233,,,10.16,10.16,round,0.013,0.013,Domestic Hot Water,,
pi-2234,,,10.211,10.211,round,0.013,0.013,Domestic Cold Water,,
pi-2235,,,10.211,10.211,round,0.013,0.013,Domestic Cold Water,,
pi-2236,,,10.16,10.16,round,0.013,0.013,Domestic Hot Water,,
pi-2237,,,10.146,9.539,round,0.013,0.013,Domestic Hot Water,,
pi-2238,,,9.525,9.525,round,0.013,0.013,Domestic Hot Water,,
pi-2239,,,9.539,10.324,round,0.013,0.013,Domestic Hot Water,,
pi-2240,,,9.987,9.59,round,0.013,0.013,Domestic Cold Water,,
pi-2241,,,9.576,9.576,round,0.013,0.013,Domestic Cold Water,,
pi-2242,,,9.59,10.374,round,0.013,0.013,Domestic Cold Water,,
pi-2243,,,10.338,10.338,round,0.013,0.013,Domestic Hot Water,,
pi-2244,,,10.389,10.389,round,0.013,0.013,Domestic Cold Water,,
pi-2245,,,10.533,10.403,round,0.013,0.013,Domestic Cold Water,,
pi-2246,,,10.63,10.596,round,0.013,0.013,Domestic Cold Water,,
pi-2247,,,10.586,10.544,round,0.013,0.013,Domestic Cold Water,,
pi-2248,,,10.338,10.338,round,0.013,0.013,Domestic Hot Water,,
pi-2249,,,10.352,10.63,round,0.013,0.013,Domestic Hot Water,,
pi-2250,,,10.008,10.008,round,0.013,0.013,Domestic Cold Water,,
pi-2251,,,10.008,10.008,round,0.013,0.013,Domestic Cold Water,,
pi-2252,,,10.197,10.028,round,0.013,0.013,Domestic Cold Water,,
pi-2253,,,10.719,10.719,round,0.013,0.013,Domestic Hot Water,,
pi-2254,,,10.276,10.705,round,0.013,0.013,Domestic Hot Water,,
pi-2255,,,10.262,10.262,round,0.013,0.013,Domestic Hot Water,,
pi-2256,,,10.719,10.719,round,0.013,0.013,Domestic Cold Water,,
pi-2257,,,10.333,10.705,round,0.013,0.013,Domestic Cold Water,,
