id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
du-961,,,17.374,17.221,round,0.203,0.203,Return Air,,
du-962,,,17.18,17.11,round,0.203,0.203,Return Air,,
du-963,,,17.018,17.018,round,0.203,0.203,Return Air,,
du-964,,,17.018,17.018,round,0.203,0.203,Supply Air,,
du-965,,,17.018,17.018,round,0.102,0.102,Exhaust Air,,
du-966,,,17.018,17.018,round,0.102,0.102,Supply Air,,
du-967,,,17.018,17.018,round,0.102,0.102,Exhaust Air,,
du-968,,,17.018,17.018,round,0.102,0.102,Exhaust Air,,
du-969,,,17.018,17.018,round,0.102,0.102,Supply Air,,
du-970,,,17.018,17.018,round,0.102,0.102,Supply Air,,
du-971,,,17.297,17.297,round,0.102,0.102,Exhaust Air,,
du-972,,,17.018,17.018,round,0.102,0.102,Exhaust Air,,
du-973,,,17.247,17.247,round,0.203,0.203,Supply Air,,
du-974,,,17.262,17.262,round,0.203,0.203,Return Air,,
du-975,,,17.262,17.262,round,0.203,0.203,Return Air,,
du-976,,,17.172,17.107,round,0.203,0.203,Return Air,,
du-977,,,17.093,17.553,round,0.102,0.102,Supply Air,,
du-978,,,17.628,17.628,round,0.102,0.102,Supply Air,,
du-979,,,17.533,17.113,round,0.102,0.102,Supply Air,,
du-980,,,17.262,17.262,round,0.203,0.203,Return Air,,
du-981,,,17.262,17.262,round,0.203,0.203,Return Air,,
du-982,,,17.107,17.157,round,0.203,0.203,Supply Air,,
du-983,,,17.247,17.247,round,0.203,0.203,Supply Air,,
du-984,,,17.297,17.297,round,0.102,0.102,Exhaust Air,,
du-985,,,17.052,17.28,round,0.102,0.102,Exhaust Air,,
du-986,,,17.253,17.063,round,0.102,0.102,Exhaust Air,,
du-987,,,17.031,17.031,round,0.203,0.203,Supply Air,,
du-988,,,17.247,17.247,round,0.203,0.203,Supply Air,,
du-989,,,17.247,17.247,round,0.203,0.203,Supply Air,,
du-990,,,17.072,17.17,round,0.203,0.203,Supply Air,,
du-991,,,16.866,16.726,round,0.152,0.152,Supply Air,,
du-992,,,17.018,17.018,round,0.203,0.203,Supply Air,,
du-993,,,16.574,16.574,round,0.152,0.152,Supply Air,,
du-994,,,17.17,17.17,round,0.203,0.203,Return Air,,
du-995,,,17.17,17.17,round,0.203,0.203,Supply Air,,
du-996,,,17.17,17.17,round,0.102,0.102,Supply Air,,
du-997,,,17.17,17.17,round,0.102,0.102,Exhaust Air,,
du-998,,,17.374,17.374,round,0.203,0.203,Return Air,,
du-999,,,17.374,17.374,round,0.203,0.203,Return Air,,
du-1000,,,17.374,17.374,round,0.203,0.203,Return Air,,
du-1001,,,17.297,17.346,round,0.203,0.203,Return Air,,
du-1002,,,17.018,16.815,round,0.152,0.152,Supply Air,,
du-1003,,,17.17,17.17,round,0.203,0.203,Supply Air,,
du-1004,,,16.586,16.586,round,0.152,0.152,Supply Air,,
du-1005,,,16.913,16.913,round,0.152,0.152,Supply Air,,
du-1006,,,16.913,16.913,round,0.152,0.152,Supply Air,,
du-1007,,,17.17,17.17,round,0.102,0.102,Exhaust Air,,
du-1008,,,17.578,16.993,round,0.102,0.102,Exhaust Air,,
du-1009,,,17.063,16.937,round,0.102,0.102,Exhaust Air,,
du-1010,,,16.892,16.892,round,0.102,0.102,Exhaust Air,,
du-1011,,,17.678,17.678,round,0.102,0.102,Exhaust Air,,
du-1012,,,17.615,17.234,round,0.102,0.102,Exhaust Air,,
du-1013,,,17.17,17.17,round,0.102,0.102,Exhaust Air,,
du-1014,,,17.17,17.17,round,0.102,0.102,Supply Air,,
du-1015,,,17.678,17.678,round,0.102,0.102,Supply Air,,
du-1016,,,17.17,17.17,round,0.102,0.102,Supply Air,,
du-1017,,,17.602,17.247,round,0.102,0.102,Supply Air,,
du-1018,,,17.247,17.602,round,0.102,0.102,Supply Air,,
du-1019,,,17.17,17.17,round,0.203,0.203,Supply Air,,
du-1020,,,17.17,17.17,round,0.203,0.203,Return Air,,
du-1021,,,17.17,17.17,round,0.203,0.203,Return Air,,
du-1022,,,17.17,17.17,round,0.102,0.102,Exhaust Air,,
du-1023,,,17.17,17.17,round,0.102,0.102,Exhaust Air,,
du-1024,,,17.17,17.17,round,0.102,0.102,Exhaust Air,,
du-1025,,,17.17,17.17,round,0.102,0.102,Supply Air,,
du-1026,,,17.17,17.17,round,0.102,0.102,Supply Air,,
du-1027,,,17.17,17.17,round,0.102,0.102,Supply Air,,
du-1028,,,17.094,17.043,round,0.102,0.102,Supply Air,,
du-1029,,,17.247,17.446,round,0.102,0.102,Supply Air,,
du-1030,,,17.522,17.522,round,0.102,0.102,Supply Air,,
du-1031,,,16.967,16.967,round,0.102,0.102,Supply Air,,
du-1032,,,16.967,16.967,round,0.102,0.102,Supply Air,,
du-1033,,,16.967,16.967,round,0.102,0.102,Supply Air,,
du-1034,,,16.967,16.967,round,0.102,0.102,Supply Air,,
du-1035,,,17.043,17.446,round,0.102,0.102,Supply Air,,
du-1036,,,17.17,17.17,round,0.203,0.203,Supply Air,,
du-1037,,,17.17,17.17,round,0.203,0.203,Supply Air,,
du-1038,,,16.821,16.821,round,0.203,0.203,Supply Air,,
du-1039,,,16.821,16.821,round,0.203,0.203,Supply Air,,
du-1040,,,16.821,16.821,round,0.203,0.203,Supply Air,,
du-1041,,,16.974,17.018,round,0.203,0.203,Supply Air,,
du-1042,,,16.516,13.106,round,0.203,0.203,Supply Air,,
du-1043,,,16.954,17.083,round,0.152,0.152,Supply Air,,
du-1044,,,17.17,17.17,round,0.203,0.203,Supply Air,,
du-1045,,,17.17,17.17,round,0.102,0.102,Supply Air,,
du-1046,,,17.17,17.17,round,0.102,0.102,Supply Air,,
du-1047,,,17.17,17.17,round,0.102,0.102,Supply Air,,
du-1048,,,17.018,17.018,round,0.102,0.102,Supply Air,,
du-1049,,,17.17,17.17,round,0.102,0.102,Supply Air,,
du-1214,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1215,,,15.85,16.764,round,0.102,0.102,Exhaust Air,,
du-1216,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1217,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1218,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1219,,,15.85,16.764,round,0.102,0.102,Exhaust Air,,
du-1220,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1221,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1222,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1223,,,15.85,16.764,round,0.102,0.102,Exhaust Air,,
du-1224,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1225,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1226,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1227,,,15.85,16.764,round,0.102,0.102,Exhaust Air,,
du-1228,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1229,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1230,,,16.916,16.916,round,0.102,0.102,Exhaust Air,,
du-1231,,,15.716,15.716,round,0.102,0.102,Exhaust Air,,
du-1232,,,15.716,15.716,round,0.102,0.102,Exhaust Air,,
du-1233,,,16.078,15.792,round,0.102,0.102,Exhaust Air,,
