id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
pi-1254,,,-1.054,-1.054,round,0.051,0.051,Sanitary,,
pi-1255,,,-0.929,-1,round,0.051,0.051,Sanitary,,
pi-1256,,,2.197,2.197,round,0.051,0.051,Sanitary,,
pi-1257,,,2.197,2.197,round,0.051,0.051,Sanitary,,
pi-1258,,,2.197,2.197,round,0.051,0.051,Sanitary,,
pi-1259,,,2.197,2.197,round,0.051,0.051,Sanitary,,
pi-1260,,,2.083,2.119,round,0.051,0.051,Sanitary,,
pi-1261,,,2.197,2.197,round,0.051,0.051,Sanitary,,
pi-1262,,,2.197,2.197,round,0.051,0.051,Sanitary,,
pi-1263,,,-2.145,-2.169,round,0.102,0.102,Sanitary,,
pi-1264,,,-2.075,-2.187,round,0.102,0.102,Sanitary,,
pi-1265,,,-0.851,-0.851,round,0.051,0.051,Sanitary,,
pi-1266,,,-0.851,-0.851,round,0.013,0.013,Domestic Cold Water,,
pi-1267,,,-0.851,-0.851,round,0.013,0.013,Domestic Cold Water,,
pi-1268,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1269,,,-0.597,-0.597,round,0.013,0.013,Domestic Hot Water,,
pi-1270,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1271,,,-0.597,-0.597,round,0.013,0.013,Domestic Hot Water,,
pi-1272,,,-0.648,-0.648,round,0.013,0.013,Domestic Cold Water,,
pi-1273,,,-0.837,-0.662,round,0.013,0.013,Domestic Cold Water,,
pi-1274,,,-0.837,-0.668,round,0.013,0.013,Domestic Cold Water,,
pi-1275,,,-0.597,-0.597,round,0.013,0.013,Domestic Hot Water,,
pi-1276,,,-0.597,-0.597,round,0.013,0.013,Domestic Hot Water,,
pi-1277,,,-0.597,-0.597,round,0.013,0.013,Domestic Hot Water,,
pi-1278,,,-0.597,-0.597,round,0.013,0.013,Domestic Hot Water,,
pi-1279,,,-0.583,-0.002,round,0.013,0.013,Domestic Hot Water,,
pi-1280,,,0.013,0.013,round,0.013,0.013,Domestic Hot Water,,
pi-1281,,,-0.465,-1.376,round,0.025,0.025,Domestic Cold Water,,
pi-1282,,,-0.718,-0.61,round,0.013,0.013,Domestic Cold Water,,
pi-1283,,,-0.113,0.013,round,0.025,0.025,Domestic Cold Water,,
pi-1284,,,-0.61,-0.729,round,0.013,0.013,Domestic Cold Water,,
pi-1285,,,0.14,0.04,round,0.013,0.013,Domestic Cold Water,,
pi-1286,,,0.013,0.013,round,0.025,0.025,Domestic Cold Water,,
pi-1287,,,-0.113,-0.008,round,0.025,0.025,Domestic Cold Water,,
pi-1288,,,-1.376,-0.618,round,0.025,0.025,Domestic Cold Water,,
pi-1289,,,-0.381,-0.41,round,0.025,0.025,Domestic Cold Water,,
pi-1290,,,-0.851,-0.851,round,0.013,0.013,Domestic Cold Water,,
pi-1291,,,-0.851,-0.851,round,0.013,0.013,Domestic Cold Water,,
pi-1292,,,-0.851,-0.851,round,0.013,0.013,Domestic Cold Water,,
pi-1293,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1294,,,-0.611,-0.83,round,0.013,0.013,Domestic Cold Water,,
pi-1295,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1296,,,-0.611,-0.83,round,0.013,0.013,Domestic Cold Water,,
pi-1297,,,-0.203,-0.167,round,0.025,0.025,Domestic Cold Water,,
pi-1298,,,-0.002,-0.113,round,0.025,0.025,Domestic Cold Water,,
pi-1299,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1300,,,-0.851,-0.851,round,0.013,0.013,Domestic Cold Water,,
pi-1301,,,-0.618,-0.837,round,0.013,0.013,Domestic Cold Water,,
pi-1302,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1303,,,-0.851,-0.851,round,0.013,0.013,Domestic Cold Water,,
pi-1304,,,-0.618,-0.837,round,0.013,0.013,Domestic Cold Water,,
pi-1305,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1306,,,-0.546,-0.546,round,0.013,0.013,Domestic Hot Water,,
pi-1307,,,-0.583,-0.56,round,0.013,0.013,Domestic Hot Water,,
pi-1308,,,-0.546,-0.546,round,0.013,0.013,Domestic Hot Water,,
pi-1309,,,-0.583,-0.56,round,0.013,0.013,Domestic Hot Water,,
pi-1310,,,-0.546,-0.546,round,0.013,0.013,Domestic Hot Water,,
pi-1311,,,-0.546,-0.546,round,0.013,0.013,Domestic Hot Water,,
pi-1312,,,-0.546,-0.546,round,0.013,0.013,Domestic Hot Water,,
pi-1313,,,-0.546,-0.546,round,0.013,0.013,Domestic Hot Water,,
pi-1314,,,-0.546,-0.546,round,0.013,0.013,Domestic Hot Water,,
pi-1315,,,1.689,1.689,round,0.013,0.013,Domestic Hot Water,,
pi-1316,,,-0.532,1.675,round,0.013,0.013,Domestic Hot Water,,
pi-1317,,,-0.14,-0.14,round,0.013,0.013,Domestic Hot Water,,
pi-1318,,,1.675,-0.125,round,0.013,0.013,Domestic Hot Water,,
pi-1319,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1320,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1321,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1322,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1323,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1324,,,-0.597,-0.597,round,0.025,0.025,Domestic Cold Water,,
pi-1325,,,-0.381,-0.576,round,0.025,0.025,Domestic Cold Water,,
pi-1326,,,-0.14,-0.14,round,0.013,0.013,Domestic Cold Water,,
pi-1327,,,-0.43,-0.154,round,0.013,0.013,Domestic Cold Water,,
pi-1328,,,-0.444,-0.444,round,0.013,0.013,Domestic Cold Water,,
pi-1329,,,-0.203,-0.167,round,0.025,0.025,Domestic Cold Water,,
pi-1330,,,-0.597,-0.597,round,0.013,0.013,Domestic Hot Water,,
pi-1331,,,-0.567,-0.583,round,0.013,0.013,Domestic Hot Water,,
pi-1332,,,-0.546,-0.546,round,0.013,0.013,Domestic Hot Water,,
pi-1333,,,-0.546,-0.546,round,0.013,0.013,Domestic Hot Water,,
pi-1334,,,-0.56,-0.583,round,0.013,0.013,Domestic Hot Water,,
pi-1335,,,-0.597,-0.597,round,0.013,0.013,Domestic Hot Water,,
pi-1336,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1337,,,-0.627,-0.611,round,0.013,0.013,Domestic Cold Water,,
pi-1338,,,-0.648,-0.648,round,0.013,0.013,Domestic Cold Water,,
pi-1339,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1340,,,-0.627,-0.611,round,0.013,0.013,Domestic Cold Water,,
pi-1341,,,-0.648,-0.648,round,0.013,0.013,Domestic Cold Water,,
pi-1342,,,-0.648,-0.648,round,0.013,0.013,Domestic Cold Water,,
pi-1343,,,-0.648,-0.648,round,0.013,0.013,Domestic Cold Water,,
pi-1344,,,-0.381,-0.424,round,0.025,0.025,Domestic Cold Water,,
pi-1345,,,-0.444,-0.444,round,0.025,0.025,Domestic Cold Water,,
pi-1346,,,-0.14,-0.14,round,0.013,0.013,Domestic Cold Water,,
pi-1347,,,-0.203,-0.167,round,0.025,0.025,Domestic Cold Water,,
pi-1348,,,-0.14,-0.14,round,0.013,0.013,Domestic Cold Water,,
pi-1349,,,-0.633,-0.154,round,0.013,0.013,Domestic Cold Water,,
pi-1350,,,-0.546,-0.546,round,0.013,0.013,Domestic Hot Water,,
pi-1351,,,-0.14,-0.14,round,0.013,0.013,Domestic Hot Water,,
pi-1352,,,-0.154,-0.532,round,0.013,0.013,Domestic Hot Water,,
pi-1353,,,-0.824,-0.61,round,0.013,0.013,Domestic Hot Water,,
pi-1354,,,-0.61,-0.875,round,0.013,0.013,Domestic Hot Water,,
pi-1355,,,1.638,1.638,round,0.013,0.013,Domestic Cold Water,,
pi-1356,,,-0.43,1.624,round,0.013,0.013,Domestic Cold Water,,
pi-1357,,,-0.583,1.624,round,0.013,0.013,Domestic Cold Water,,
pi-1358,,,-0.597,-0.597,round,0.013,0.013,Domestic Cold Water,,
pi-1359,,,2.197,2.197,round,0.051,0.051,Sanitary,,
