id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
du-364,,,8.944,9.042,round,0.203,0.203,Supply Air,,
du-365,,,8.738,8.598,round,0.152,0.152,Supply Air,,
du-366,,,8.89,8.89,round,0.203,0.203,Supply Air,,
du-367,,,8.446,8.446,round,0.152,0.152,Supply Air,,
du-368,,,9.042,9.042,round,0.203,0.203,Return Air,,
du-369,,,9.042,9.042,round,0.203,0.203,Supply Air,,
du-370,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-371,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-372,,,9.246,9.246,round,0.203,0.203,Return Air,,
du-373,,,9.246,9.246,round,0.203,0.203,Return Air,,
du-374,,,9.246,9.246,round,0.203,0.203,Return Air,,
du-375,,,9.169,9.218,round,0.203,0.203,Return Air,,
du-376,,,8.89,8.687,round,0.152,0.152,Supply Air,,
du-377,,,9.042,9.042,round,0.203,0.203,Supply Air,,
du-378,,,8.458,8.458,round,0.152,0.152,Supply Air,,
du-379,,,8.785,8.785,round,0.152,0.152,Supply Air,,
du-380,,,8.785,8.785,round,0.152,0.152,Supply Air,,
du-381,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-382,,,9.45,8.865,round,0.102,0.102,Exhaust Air,,
du-383,,,8.935,8.809,round,0.102,0.102,Exhaust Air,,
du-384,,,8.764,8.764,round,0.102,0.102,Exhaust Air,,
du-385,,,9.55,9.55,round,0.102,0.102,Exhaust Air,,
du-386,,,9.487,9.106,round,0.102,0.102,Exhaust Air,,
du-387,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-388,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-389,,,9.55,9.55,round,0.102,0.102,Supply Air,,
du-390,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-391,,,9.474,9.119,round,0.102,0.102,Supply Air,,
du-392,,,9.119,9.474,round,0.102,0.102,Supply Air,,
du-393,,,9.398,9.398,round,0.203,0.203,Supply Air,,
du-394,,,9.398,9.398,round,0.203,0.203,Supply Air,,
du-395,,,9.398,9.398,round,0.203,0.203,Supply Air,,
du-396,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-397,,,9.309,9.081,round,0.203,0.203,Supply Air,,
du-398,,,9.081,9.309,round,0.203,0.203,Supply Air,,
du-399,,,9.347,9.347,round,0.203,0.203,Supply Air,,
du-400,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-401,,,9.258,9.081,round,0.203,0.203,Supply Air,,
du-402,,,9.081,9.309,round,0.203,0.203,Supply Air,,
du-403,,,9.347,9.347,round,0.203,0.203,Supply Air,,
du-404,,,9.347,9.347,round,0.203,0.203,Supply Air,,
du-405,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-406,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-407,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-408,,,9.309,9.081,round,0.203,0.203,Supply Air,,
du-409,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-410,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-411,,,9.309,9.081,round,0.203,0.203,Supply Air,,
du-412,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-413,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-414,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-415,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-416,,,8.884,8.686,round,0.203,0.203,Supply Air,,
du-417,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-418,,,8.596,8.596,round,0.203,0.203,Supply Air,,
du-419,,,8.596,8.596,round,0.203,0.203,Supply Air,,
du-420,,,8.884,8.686,round,0.203,0.203,Supply Air,,
du-421,,,8.596,8.596,round,0.203,0.203,Supply Air,,
du-422,,,8.596,8.596,round,0.203,0.203,Supply Air,,
du-423,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-424,,,8.776,8.686,round,0.203,0.203,Supply Air,,
du-425,,,8.596,8.596,round,0.203,0.203,Supply Air,,
du-426,,,8.596,8.596,round,0.203,0.203,Supply Air,,
du-427,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-428,,,9.258,9.081,round,0.203,0.203,Return Air,,
du-429,,,9.347,9.347,round,0.203,0.203,Return Air,,
du-430,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-431,,,9.398,9.398,round,0.203,0.203,Return Air,,
du-432,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-433,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-434,,,9.182,9.081,round,0.203,0.203,Return Air,,
du-435,,,9.347,9.347,round,0.203,0.203,Return Air,,
du-436,,,9.347,9.347,round,0.203,0.203,Return Air,,
du-437,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-438,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-439,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-440,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-441,,,9.347,9.347,round,0.102,0.102,Supply Air,,
du-442,,,9.347,9.347,round,0.102,0.102,Exhaust Air,,
du-443,,,9.398,9.398,round,0.102,0.102,Supply Air,,
du-444,,,9.398,9.398,round,0.102,0.102,Exhaust Air,,
du-445,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-446,,,9.282,9.096,round,0.102,0.102,Exhaust Air,,
du-447,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-448,,,9.274,9.106,round,0.102,0.102,Supply Air,,
du-449,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-450,,,9.087,9.239,round,0.102,0.102,Exhaust Air,,
du-451,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-452,,,9.087,9.239,round,0.102,0.102,Supply Air,,
du-453,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-454,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-455,,,8.992,8.992,round,0.102,0.102,Supply Air,,
du-456,,,9.02,9.103,round,0.203,0.203,Supply Air,,
du-457,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-458,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-459,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-460,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-461,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-462,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-463,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-464,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-465,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-466,,,8.839,8.585,round,0.152,0.152,Supply Air,,
du-467,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-468,,,8.433,8.433,round,0.152,0.152,Supply Air,,
du-469,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-470,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-471,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-472,,,8.776,8.776,round,0.203,0.203,Supply Air,,
du-473,,,8.776,8.776,round,0.203,0.203,Supply Air,,
du-474,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-475,,,8.992,8.992,round,0.102,0.102,Supply Air,,
du-476,,,9.398,9.398,round,0.102,0.102,Supply Air,,
du-477,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-478,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-479,,,8.992,8.992,round,0.102,0.102,Supply Air,,
du-480,,,9.322,9.068,round,0.102,0.102,Supply Air,,
du-481,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-482,,,9.29,9.087,round,0.102,0.102,Supply Air,,
du-483,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-484,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-485,,,9.398,9.398,round,0.102,0.102,Exhaust Air,,
du-486,,,9.29,9.036,round,0.102,0.102,Exhaust Air,,
du-487,,,9.29,9.087,round,0.102,0.102,Exhaust Air,,
du-488,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-489,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-490,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-491,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-492,,,8.992,8.992,round,0.102,0.102,Supply Air,,
du-493,,,9.02,9.103,round,0.203,0.203,Supply Air,,
du-494,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-495,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-496,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-497,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-498,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-499,,,9.131,9.131,round,0.203,0.203,Supply Air,,
du-500,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-501,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-502,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-503,,,8.839,8.585,round,0.152,0.152,Supply Air,,
du-504,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-505,,,8.433,8.433,round,0.152,0.152,Supply Air,,
du-506,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-507,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-508,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-509,,,8.776,8.776,round,0.203,0.203,Supply Air,,
du-510,,,8.776,8.776,round,0.203,0.203,Supply Air,,
du-511,,,8.776,8.776,round,0.203,0.203,Supply Air,,
du-512,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-513,,,8.992,8.992,round,0.102,0.102,Supply Air,,
du-514,,,9.398,9.398,round,0.102,0.102,Supply Air,,
du-515,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-516,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-517,,,8.992,8.992,round,0.102,0.102,Supply Air,,
du-518,,,9.322,9.068,round,0.102,0.102,Supply Air,,
du-519,,,8.827,8.827,round,0.102,0.102,Supply Air,,
du-520,,,9.29,8.871,round,0.102,0.102,Supply Air,,
du-521,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-522,,,9.398,9.398,round,0.102,0.102,Exhaust Air,,
du-523,,,9.29,9.036,round,0.102,0.102,Exhaust Air,,
du-524,,,9.29,8.871,round,0.102,0.102,Exhaust Air,,
du-525,,,8.826,8.826,round,0.102,0.102,Exhaust Air,,
du-526,,,8.827,8.826,round,0.102,0.102,Exhaust Air,,
du-527,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-528,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-529,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-530,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-531,,,8.992,8.992,round,0.203,0.203,Return Air,,
du-532,,,8.839,8.687,round,0.152,0.152,Supply Air,,
du-533,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-534,,,8.458,8.458,round,0.152,0.152,Supply Air,,
du-535,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-536,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-537,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-538,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-539,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-540,,,8.992,8.992,round,0.102,0.102,Supply Air,,
du-541,,,8.992,8.992,round,0.102,0.102,Supply Air,,
du-542,,,8.992,8.992,round,0.102,0.102,Exhaust Air,,
du-543,,,8.938,8.849,round,0.102,0.102,Exhaust Air,,
du-544,,,8.839,8.839,round,0.102,0.102,Exhaust Air,,
du-545,,,8.839,8.839,round,0.102,0.102,Supply Air,,
du-546,,,8.947,8.884,round,0.102,0.102,Supply Air,,
du-547,,,2.044,2.044,round,0.203,0.203,Supply Air,,
du-548,,,2.044,2.044,round,0.102,0.102,Exhaust Air,,
du-549,,,2.044,2.044,round,0.102,0.102,Exhaust Air,,
du-550,,,2.044,2.044,round,0.102,0.102,Supply Air,,
du-551,,,2.044,2.044,round,0.203,0.203,Supply Air,,
du-552,,,2.044,2.044,round,0.203,0.203,Return Air,,
du-553,,,2.121,2.121,round,0.203,0.203,Supply Air,,
du-554,,,2.121,2.121,round,0.203,0.203,Supply Air,,
du-555,,,2.099,2.099,round,0.203,0.203,Return Air,,
du-556,,,2.121,2.121,round,0.203,0.203,Return Air,,
du-557,,,1.947,1.791,round,0.203,0.203,Return Air,,
du-558,,,1.638,1.638,round,0.203,0.203,Return Air,,
du-559,,,1.969,1.791,round,0.203,0.203,Return Air,,
du-560,,,2.032,1.728,round,0.203,0.203,Supply Air,,
du-561,,,2.121,2.121,round,0.203,0.203,Supply Air,,
du-562,,,9.402,9.402,round,0.102,0.102,Supply Air,,
du-563,,,9.402,9.402,round,0.102,0.102,Exhaust Air,,
du-564,,,9.402,9.402,round,0.102,0.102,Exhaust Air,,
du-565,,,9.402,9.402,round,0.102,0.102,Supply Air,,
du-566,,,8.655,9.293,round,0.102,0.102,Supply Air,,
du-567,,,8.641,9.325,round,0.102,0.102,Exhaust Air,,
du-568,,,8.509,8.509,round,0.102,0.102,Exhaust Air,,
du-569,,,9.402,9.402,round,0.203,0.203,Supply Air,,
du-570,,,9.042,9.042,round,0.203,0.203,Supply Air,,
du-571,,,9.402,9.402,round,0.203,0.203,Return Air,,
du-572,,,9.042,9.042,round,0.203,0.203,Return Air,,
du-573,,,9.186,9.132,round,0.203,0.203,Supply Air,,
du-574,,,9.186,9.132,round,0.203,0.203,Return Air,,
du-575,,,8.89,8.89,round,0.102,0.102,Exhaust Air,,
du-576,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-577,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-578,,,8.776,8.776,round,0.203,0.203,Supply Air,,
du-579,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-580,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-581,,,8.915,8.817,round,0.203,0.203,Supply Air,,
du-582,,,8.826,8.955,round,0.152,0.152,Supply Air,,
du-583,,,9.042,9.042,round,0.203,0.203,Supply Air,,
du-584,,,8.831,8.904,round,0.203,0.203,Supply Air,,
du-585,,,8.992,8.992,round,0.203,0.203,Supply Air,,
du-586,,,1.968,1.811,round,0.102,0.102,Supply Air,,
du-587,,,1.771,1.624,round,0.102,0.102,Supply Air,,
du-588,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-589,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-590,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-591,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-592,,,8.89,8.89,round,0.102,0.102,Supply Air,,
du-593,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-594,,,8.839,8.839,round,0.102,0.102,Supply Air,,
du-595,,,8.827,8.827,round,0.102,0.102,Supply Air,,
du-596,,,8.509,8.509,round,0.102,0.102,Supply Air,,
du-597,,,9.042,9.042,round,0.102,0.102,Supply Air,,
du-1114,,,8.788,8.788,round,0.102,0.102,Exhaust Air,,
du-1115,,,8.636,7.722,round,0.102,0.102,Exhaust Air,,
du-1116,,,8.788,8.788,round,0.102,0.102,Exhaust Air,,
du-1117,,,8.788,8.788,round,0.102,0.102,Exhaust Air,,
du-1118,,,9.055,9.055,round,0.102,0.102,Exhaust Air,,
du-1119,,,7.722,8.903,round,0.102,0.102,Exhaust Air,,
du-1120,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-1121,,,7.722,8.89,round,0.102,0.102,Exhaust Air,,
du-1122,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-1123,,,7.722,8.89,round,0.102,0.102,Exhaust Air,,
du-1124,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-1125,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-1126,,,9.055,9.055,round,0.102,0.102,Exhaust Air,,
du-1127,,,9.055,9.055,round,0.102,0.102,Exhaust Air,,
du-1128,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-1129,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-1130,,,7.722,8.89,round,0.102,0.102,Exhaust Air,,
du-1131,,,9.56,9.56,round,0.102,0.102,Exhaust Air,,
du-1132,,,9.516,9.087,round,0.102,0.102,Exhaust Air,,
du-1133,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-1134,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-1135,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-1136,,,9.563,9.563,round,0.102,0.102,Exhaust Air,,
du-1137,,,9.563,9.563,round,0.102,0.102,Exhaust Air,,
du-1138,,,9.055,9.055,round,0.102,0.102,Exhaust Air,,
du-1139,,,9.487,9.077,round,0.102,0.102,Exhaust Air,,
du-1140,,,9,9,round,0.102,0.102,Exhaust Air,,
du-1141,,,9.563,9.563,round,0.102,0.102,Exhaust Air,,
du-1142,,,9.077,9.487,round,0.102,0.102,Exhaust Air,,
du-1143,,,9.487,9.131,round,0.102,0.102,Exhaust Air,,
du-1144,,,7.722,9.411,round,0.102,0.102,Exhaust Air,,
du-1145,,,9.563,9.563,round,0.102,0.102,Exhaust Air,,
du-1146,,,9.487,9.119,round,0.102,0.102,Exhaust Air,,
du-1147,,,9.042,9.042,round,0.102,0.102,Exhaust Air,,
du-1148,,,9.119,9.487,round,0.102,0.102,Exhaust Air,,
du-1149,,,9.563,9.563,round,0.102,0.102,Exhaust Air,,
du-1150,,,9.563,9.563,round,0.102,0.102,Exhaust Air,,
du-1151,,,9.373,9.408,round,0.102,0.102,Exhaust Air,,
du-1152,,,9.22,9.22,round,0.102,0.102,Exhaust Air,,
du-1153,,,8.979,9.068,round,0.102,0.102,Exhaust Air,,
du-1154,,,8.839,9.074,round,0.102,0.102,Exhaust Air,,
du-1155,,,9.215,9.411,round,0.102,0.102,Exhaust Air,,
du-1156,,,8.827,8.826,round,0.102,0.102,Exhaust Air,,
du-1157,,,8.827,8.827,round,0.102,0.102,Exhaust Air,,
du-1158,,,8.788,8.788,round,0.102,0.102,Exhaust Air,,
du-1159,,,7.722,9.411,round,0.102,0.102,Exhaust Air,,
