id,number,base_offset,start_z,end_z,shape,size_x,size_y,system_type,start_node_id,end_node_id
pi-774,,,-0.457,-0.495,round,0.102,0.102,Sanitary,,
pi-775,,,-0.597,-0.597,round,0.102,0.102,Sanitary,,
pi-776,,,13.139,13.264,round,0.051,0.051,Sanitary,,
pi-777,,,13.343,15.494,round,0.051,0.051,Sanitary,,
pi-778,,,8.959,8.984,round,0.152,0.152,Sanitary,,
pi-779,,,12.408,12.376,round,0.051,0.051,Sanitary,,
pi-780,,,10.903,9.601,round,0.102,0.102,Sanitary,,
pi-781,,,13.5,13.5,round,0.051,0.051,Sanitary,,
pi-782,,,13.577,19.152,round,0.051,0.051,Sanitary,,
pi-783,,,15.588,15.5,round,0.051,0.051,Sanitary,,
pi-784,,,12.487,15.421,round,0.051,0.051,Sanitary,,
pi-785,,,17.148,17.162,round,0.051,0.051,Sanitary,,
pi-786,,,17.178,17.166,round,0.051,0.051,Sanitary,,
pi-787,,,15.667,17.068,round,0.051,0.051,Sanitary,,
pi-788,,,19.453,17.258,round,0.051,0.051,Sanitary,,
pi-789,,,-0.74,-1.345,round,0.102,0.102,Sanitary,,
pi-790,,,-1.508,-1.936,round,0.102,0.102,Sanitary,,
pi-791,,,-2.068,-2.066,round,0.102,0.102,Sanitary,,
pi-792,,,9.63,9.604,round,0.051,0.051,Sanitary,,
pi-793,,,9.571,9.571,round,0.051,0.051,Sanitary,,
pi-794,,,5.566,5.523,round,0.051,0.051,Sanitary,,
pi-795,,,5.49,5.49,round,0.051,0.051,Sanitary,,
pi-796,,,5.656,5.555,round,0.102,0.102,Sanitary,,
pi-797,,,5.944,5.944,round,0.051,0.051,Sanitary,,
pi-798,,,9.338,9.357,round,0.102,0.102,Sanitary,,
pi-799,,,13.059,12.748,round,0.051,0.051,Sanitary,,
pi-800,,,5.944,5.944,round,0.051,0.051,Sanitary,,
pi-801,,,5.944,5.944,round,0.051,0.051,Sanitary,,
pi-802,,,5.944,5.944,round,0.051,0.051,Sanitary,,
pi-803,,,5.944,5.944,round,0.051,0.051,Sanitary,,
pi-804,,,5.944,5.944,round,0.051,0.051,Sanitary,,
pi-805,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-806,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-807,,,6.655,6.655,round,0.013,0.013,Domestic Cold Water,,
pi-808,,,6.655,6.655,round,0.013,0.013,Domestic Hot Water,,
pi-809,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-810,,,6.183,6.161,round,0.013,0.013,Domestic Hot Water,,
pi-811,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-812,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-813,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-814,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-815,,,5.664,5.664,round,0.013,0.013,Domestic Hot Water,,
pi-816,,,5.65,5.191,round,0.013,0.013,Domestic Hot Water,,
pi-817,,,5.176,5.176,round,0.013,0.013,Domestic Hot Water,,
pi-818,,,6.934,6.161,round,0.013,0.013,Domestic Hot Water,,
pi-819,,,5.191,6.133,round,0.013,0.013,Domestic Hot Water,,
pi-820,,,6.641,6.618,round,0.013,0.013,Domestic Hot Water,,
pi-821,,,6.655,6.655,round,0.013,0.013,Domestic Cold Water,,
pi-822,,,6.212,6.641,round,0.013,0.013,Domestic Cold Water,,
pi-823,,,6.218,6.566,round,0.013,0.013,Domestic Hot Water,,
pi-824,,,5.678,6.177,round,0.013,0.013,Domestic Hot Water,,
pi-825,,,6.248,6.248,round,0.013,0.013,Domestic Hot Water,,
pi-826,,,6.234,6.212,round,0.013,0.013,Domestic Hot Water,,
pi-827,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-828,,,6.234,6.212,round,0.013,0.013,Domestic Hot Water,,
pi-829,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-830,,,6.248,6.248,round,0.013,0.013,Domestic Hot Water,,
pi-831,,,6.248,6.248,round,0.013,0.013,Domestic Hot Water,,
pi-832,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-833,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-834,,,6.655,6.655,round,0.013,0.013,Domestic Hot Water,,
pi-835,,,6.655,6.655,round,0.013,0.013,Domestic Cold Water,,
pi-836,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-837,,,6.934,6.161,round,0.013,0.013,Domestic Hot Water,,
pi-838,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-839,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-840,,,6.183,6.167,round,0.013,0.013,Domestic Hot Water,,
pi-841,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-842,,,5.436,5.436,round,0.013,0.013,Domestic Hot Water,,
pi-843,,,6.126,5.45,round,0.013,0.013,Domestic Hot Water,,
pi-844,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-845,,,5.45,6.183,round,0.013,0.013,Domestic Hot Water,,
pi-846,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-847,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-848,,,9.169,9.169,round,0.025,0.025,Domestic Cold Water,,
pi-849,,,9.169,9.169,round,0.025,0.025,Domestic Cold Water,,
pi-850,,,9.169,9.169,round,0.025,0.025,Domestic Cold Water,,
pi-851,,,9.22,9.22,round,0.025,0.025,Domestic Cold Water,,
pi-852,,,9.22,9.22,round,0.025,0.025,Domestic Cold Water,,
pi-853,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-854,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-855,,,5.944,5.944,round,0.013,0.013,Domestic Cold Water,,
pi-856,,,5.958,6.177,round,0.013,0.013,Domestic Cold Water,,
pi-857,,,6.896,9.085,round,0.025,0.025,Domestic Cold Water,,
pi-858,,,5.678,6.566,round,0.013,0.013,Domestic Cold Water,,
pi-859,,,5.664,5.664,round,0.013,0.013,Domestic Cold Water,,
pi-860,,,5.65,5.191,round,0.013,0.013,Domestic Cold Water,,
pi-861,,,5.176,5.176,round,0.013,0.013,Domestic Cold Water,,
pi-862,,,5.191,6.177,round,0.013,0.013,Domestic Cold Water,,
pi-863,,,6.934,6.212,round,0.013,0.013,Domestic Cold Water,,
pi-864,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-865,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-866,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-867,,,6.591,6.64,round,0.025,0.025,Domestic Cold Water,,
pi-868,,,6.413,6.39,round,0.025,0.025,Domestic Cold Water,,
pi-869,,,6.37,6.37,round,0.025,0.025,Domestic Cold Water,,
pi-870,,,6.349,6.318,round,0.025,0.025,Domestic Cold Water,,
pi-871,,,6.298,6.298,round,0.025,0.025,Domestic Cold Water,,
pi-872,,,6.283,6.218,round,0.013,0.013,Domestic Cold Water,,
pi-873,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-874,,,6.591,6.621,round,0.025,0.025,Domestic Cold Water,,
pi-875,,,6.413,6.39,round,0.025,0.025,Domestic Cold Water,,
pi-876,,,6.37,6.37,round,0.025,0.025,Domestic Cold Water,,
pi-877,,,6.349,6.219,round,0.025,0.025,Domestic Cold Water,,
pi-878,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-879,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-880,,,6.934,6.212,round,0.013,0.013,Domestic Cold Water,,
pi-881,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-882,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-883,,,5.944,5.944,round,0.013,0.013,Domestic Cold Water,,
pi-884,,,5.958,6.177,round,0.013,0.013,Domestic Cold Water,,
pi-885,,,6.566,6.212,round,0.013,0.013,Domestic Cold Water,,
pi-886,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-887,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-888,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-889,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-890,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-891,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-892,,,6.934,6.364,round,0.013,0.013,Domestic Hot Water,,
pi-893,,,6.248,6.248,round,0.013,0.013,Domestic Hot Water,,
pi-894,,,9.22,9.22,round,0.025,0.025,Domestic Cold Water,,
pi-895,,,6.934,6.782,round,0.013,0.013,Domestic Cold Water,,
pi-896,,,6.413,6.371,round,0.025,0.025,Domestic Cold Water,,
pi-897,,,6.775,6.591,round,0.025,0.025,Domestic Cold Water,,
pi-898,,,6.35,6.35,round,0.025,0.025,Domestic Cold Water,,
pi-899,,,6.35,6.35,round,0.025,0.025,Domestic Cold Water,,
pi-900,,,9.2,6.371,round,0.025,0.025,Domestic Cold Water,,
pi-901,,,6.35,6.35,round,0.013,0.013,Domestic Hot Water,,
pi-902,,,6.336,6.263,round,0.013,0.013,Domestic Hot Water,,
pi-903,,,6.248,6.248,round,0.013,0.013,Domestic Hot Water,,
pi-904,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-905,,,6.161,6.183,round,0.013,0.013,Domestic Cold Water,,
pi-906,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-907,,,6.133,5.526,round,0.013,0.013,Domestic Cold Water,,
pi-908,,,6.183,5.551,round,0.013,0.013,Domestic Hot Water,,
pi-909,,,6.415,6.566,round,0.013,0.013,Domestic Hot Water,,
pi-910,,,6.364,6.566,round,0.013,0.013,Domestic Cold Water,,
pi-911,,,6.401,6.401,round,0.013,0.013,Domestic Hot Water,,
pi-912,,,5.512,5.512,round,0.013,0.013,Domestic Cold Water,,
pi-913,,,5.537,5.537,round,0.013,0.013,Domestic Hot Water,,
pi-914,,,6.35,6.35,round,0.013,0.013,Domestic Cold Water,,
pi-915,,,6.35,6.35,round,0.013,0.013,Domestic Cold Water,,
pi-916,,,6.401,6.401,round,0.013,0.013,Domestic Hot Water,,
pi-917,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-918,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-919,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-920,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-921,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-922,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-923,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-924,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-925,,,6.183,6.161,round,0.013,0.013,Domestic Cold Water,,
pi-926,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-927,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-928,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-929,,,6.183,6.161,round,0.013,0.013,Domestic Cold Water,,
pi-930,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-931,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-932,,,6.212,6.234,round,0.013,0.013,Domestic Hot Water,,
pi-933,,,6.655,6.655,round,0.013,0.013,Domestic Cold Water,,
pi-934,,,6.167,6.641,round,0.013,0.013,Domestic Cold Water,,
pi-935,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-936,,,6.655,6.655,round,0.013,0.013,Domestic Cold Water,,
pi-937,,,6.655,6.655,round,0.013,0.013,Domestic Hot Water,,
pi-938,,,6.655,6.655,round,0.013,0.013,Domestic Hot Water,,
pi-939,,,6.218,6.641,round,0.013,0.013,Domestic Hot Water,,
pi-940,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-941,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-942,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-943,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-944,,,6.096,6.096,round,0.013,0.013,Domestic Hot Water,,
pi-945,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-946,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-947,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-948,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-949,,,6.228,6.212,round,0.013,0.013,Domestic Cold Water,,
pi-950,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-951,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-952,,,6.234,6.161,round,0.013,0.013,Domestic Cold Water,,
pi-953,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-954,,,6.167,6.183,round,0.013,0.013,Domestic Cold Water,,
pi-955,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-956,,,6.198,6.198,round,0.013,0.013,Domestic Cold Water,,
pi-957,,,6.167,6.183,round,0.013,0.013,Domestic Cold Water,,
pi-958,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-959,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-960,,,6.11,6.183,round,0.013,0.013,Domestic Hot Water,,
pi-961,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-962,,,6.117,6.183,round,0.013,0.013,Domestic Hot Water,,
pi-963,,,6.096,6.096,round,0.013,0.013,Domestic Hot Water,,
pi-964,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-965,,,6.117,6.183,round,0.013,0.013,Domestic Hot Water,,
pi-966,,,6.096,6.096,round,0.013,0.013,Domestic Hot Water,,
pi-967,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-968,,,6.147,6.147,round,0.013,0.013,Domestic Cold Water,,
pi-969,,,6.096,6.096,round,0.013,0.013,Domestic Hot Water,,
pi-970,,,6.082,5.475,round,0.013,0.013,Domestic Hot Water,,
pi-971,,,5.461,5.461,round,0.013,0.013,Domestic Hot Water,,
pi-972,,,5.475,6.26,round,0.013,0.013,Domestic Hot Water,,
pi-973,,,5.923,5.526,round,0.013,0.013,Domestic Cold Water,,
pi-974,,,5.512,5.512,round,0.013,0.013,Domestic Cold Water,,
pi-975,,,5.526,6.31,round,0.013,0.013,Domestic Cold Water,,
pi-976,,,6.274,6.274,round,0.013,0.013,Domestic Hot Water,,
pi-977,,,6.325,6.325,round,0.013,0.013,Domestic Cold Water,,
pi-978,,,6.444,6.339,round,0.013,0.013,Domestic Cold Water,,
pi-979,,,6.566,6.532,round,0.013,0.013,Domestic Cold Water,,
pi-980,,,6.522,6.454,round,0.013,0.013,Domestic Cold Water,,
pi-981,,,6.274,6.274,round,0.013,0.013,Domestic Hot Water,,
pi-982,,,6.288,6.566,round,0.013,0.013,Domestic Hot Water,,
pi-983,,,5.944,5.944,round,0.013,0.013,Domestic Cold Water,,
pi-984,,,5.944,5.944,round,0.013,0.013,Domestic Cold Water,,
pi-985,,,6.133,5.964,round,0.013,0.013,Domestic Cold Water,,
pi-986,,,6.655,6.655,round,0.013,0.013,Domestic Hot Water,,
pi-987,,,6.212,6.641,round,0.013,0.013,Domestic Hot Water,,
pi-988,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-989,,,6.655,6.655,round,0.013,0.013,Domestic Cold Water,,
pi-990,,,6.269,6.641,round,0.013,0.013,Domestic Cold Water,,
pi-991,,,6.248,6.248,round,0.013,0.013,Domestic Cold Water,,
pi-992,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-993,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-994,,,6.934,6.821,round,0.013,0.013,Domestic Cold Water,,
pi-995,,,6.934,6.821,round,0.013,0.013,Domestic Hot Water,,
pi-996,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-997,,,6.198,6.198,round,0.013,0.013,Domestic Hot Water,,
pi-998,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-999,,,6.183,6.161,round,0.013,0.013,Domestic Hot Water,,
pi-1000,,,6.147,6.147,round,0.013,0.013,Domestic Hot Water,,
pi-1001,,,6.161,6.793,round,0.013,0.013,Domestic Hot Water,,
pi-1002,,,6.807,6.807,round,0.013,0.013,Domestic Hot Water,,
pi-1003,,,9.22,9.22,round,0.025,0.025,Domestic Cold Water,,
pi-1004,,,9.2,6.142,round,0.025,0.025,Domestic Cold Water,,
pi-1005,,,6.121,6.121,round,0.025,0.025,Domestic Cold Water,,
pi-1006,,,6.807,6.807,round,0.025,0.025,Domestic Cold Water,,
pi-1007,,,6.335,6.142,round,0.025,0.025,Domestic Cold Water,,
pi-1008,,,6.717,6.263,round,0.013,0.013,Domestic Cold Water,,
pi-1009,,,6.704,6.591,round,0.025,0.025,Domestic Cold Water,,
pi-1010,,,6.413,6.376,round,0.025,0.025,Domestic Cold Water,,
pi-1011,,,6.356,6.356,round,0.025,0.025,Domestic Cold Water,,
pi-1012,,,6.787,6.758,round,0.025,0.025,Domestic Cold Water,,
